30.8,33.0,23.0,72.5,0.0,85.19,0.0,1
26.7,31.0,11.4,58.4,0.0,85.6,0.0,1
26.3,28.8,11.4,61.0,0.0,84.93,0.0,1
26.7,30.0,16.1,71.6,2.83,83.52,8.33,1
25.8,28.4,5.8,83.8,6.0,86.6,25.0,1
14.8,26.0,11.4,19.0,0.0,51.05,0.0,1
30.9,35.8,11.4,72.0,0.0,78.81,0.0,1
27.3,30.9,5.7,78.7,0.0,84.09,0.0,1
30.9,35.0,8.1,55.2,0.0,69.56,0.0,1
28.5,30.4,9.2,79.8,0.0,84.59,0.0,1
